"question_id","view_count","answer_count","score"
10632694,2565,2,39
4324790,43220,8,38
2339735,38879,7,38
2631189,28102,8,38
23172384,17821,6,38
15661384,44389,6,38
963965,29683,5,38
5040532,60104,7,38
16750618,31513,9,38
840969,23180,5,38
32908639,55078,2,38
392041,22234,4,38
12704305,38267,4,38
39845636,55509,9,38
5551672,13266,8,38
7782046,14116,3,38
4295799,15581,7,38
2115360,10872,5,38
26807937,54674,7,38
22102999,36405,4,38
21563227,13556,1,38
11583714,76570,5,38
3654289,31424,5,38
2898685,54973,6,38
31274642,29628,9,38
16782112,26682,9,38
2399112,62125,8,38
27637281,32173,7,38
27050108,24327,4,38
38152389,27385,8,38
19962699,39271,8,38
3901144,15661,5,38
2440147,77858,5,38
2384078,3014,2,38
164901,13060,7,38
23487307,28391,4,38
1515634,10809,4,38
23164058,81678,7,38
2615968,28136,5,38
24109779,55975,4,38
9336270,52992,7,38
38117555,3573,3,38
15455737,43186,3,38
8106258,27510,7,38
4838504,46560,6,38
11358411,25358,4,38
25110624,25800,7,38
20480897,42181,6,38
2854080,39296,4,38
1388753,88592,4,38
27066366,62527,7,38
12905513,72476,2,38
12130883,12426,8,38
5999747,67042,3,38
36725843,70631,4,38
26115765,2532,4,38
18984092,53139,4,38
16568056,55885,5,38
7799977,24305,5,38
4177735,18639,3,38
1418825,18612,9,38
553784,69809,6,38
41143393,4413,2,38
36757301,30014,5,38
20573459,47624,2,38
11687478,25827,4,38
41610543,50222,8,38
33379287,26630,2,38
31521027,34724,3,38
1447575,30387,10,38
934616,19553,5,38
727507,31009,5,38
49161120,92648,5,38
34997174,25197,5,38
32761566,32485,2,38
26456825,43725,5,38
8199966,11886,5,38
2957013,66759,5,38
14716660,30724,2,38
2544710,24921,7,38
18107953,51404,4,38
3812849,27023,10,38
20678653,19340,7,38
14839528,28435,2,38
7875688,44904,4,38
38368318,80557,10,38
35066588,55074,4,38
49189402,22578,2,38
27481116,59316,5,38
1463489,25378,7,38
15549429,5535,7,38
6011235,34620,2,38
36205481,82478,3,38
33784519,5041,7,38
7914152,8924,3,38
189751,29042,9,38
19560044,42393,8,38
10364854,22600,4,38
9917178,20327,4,38
36028759,36762,4,38
35950050,60232,7,38
20429246,65220,1,38
19507096,48277,3,38
5210778,19687,2,38
2282727,69276,4,38
1635027,28655,10,38
31624041,93897,3,38
28293028,66376,4,38
19726663,42474,4,38
13855111,51078,3,38
12044776,20194,4,38
9574810,19026,2,38
4479463,48068,4,38
1528691,18076,5,38
40820787,6758,1,38
33094056,71917,4,38
36386346,67593,5,38
25888207,33196,2,38
21959985,11044,3,38
15570099,43406,4,38
392349,9912,7,38
27307131,42845,4,38
19764710,42569,4,38
17060039,36165,7,38
7894384,42937,7,38
1931454,14503,4,38
53209127,11921,3,38
30598152,33187,1,38
11797761,9175,7,38
9184489,36236,2,38
8717395,41493,7,38
6785226,20652,6,38
5953759,13509,3,38
3540431,82515,5,38
2757887,65638,2,38
1035489,44465,7,38
30102973,74316,2,38
6278847,73327,5,38
2244836,20968,8,38
1947904,18995,6,38
47893677,2384,4,38
16167829,36611,1,38
14183803,22731,3,38
7299685,50653,9,38
10579824,35652,1,38
6180185,61989,2,38
2166818,12949,5,38
40537782,63455,3,38
25958824,14863,1,38
24793351,25133,4,38
17729853,59851,3,38
36982858,36715,1,38
36942233,18879,1,38
35281003,11886,4,38
27630190,42939,7,38
26713443,26013,3,38
26393231,54148,3,38
13073281,20109,5,38
9502516,11252,7,38
5103329,69712,4,38
34833000,24654,1,38
30539183,32987,4,38
22295901,25128,6,38
13386681,39183,2,38
35918605,45181,4,38
21058230,20219,8,38
42097052,16373,8,38
34386751,89136,3,38
23547604,37492,3,38
9638446,15044,8,38
6745464,73632,7,38
42392600,23591,2,38
35490148,17746,1,38
25247190,24350,1,38
20410312,32213,7,38
15022854,39586,1,38
14611352,75950,4,38
11436502,41326,2,38
10053981,36832,5,38
1545067,11001,3,38
25666853,40919,3,38
45621722,22262,4,38
10923334,16071,1,38
9770073,67548,7,38
34471563,24237,2,38
20105118,71680,1,38
6811183,24895,4,38
6682503,43693,3,38
3602110,16543,5,38
15653688,47060,3,38
10162679,27484,2,38
8256723,5699,5,38
7744258,10259,2,38
4679592,13340,4,38
7053652,62986,6,38
25199665,26617,3,38
1321270,11547,4,38
15971308,30629,4,38
15086040,30531,4,38
3217002,22824,2,38
17754295,21487,1,38
5875177,44193,3,38
5088960,16678,3,38
16856251,32443,3,38
15208615,46275,2,38
11276037,46639,5,38
43274476,45338,4,38
41972261,12000,3,38
28712848,36215,1,38
21165751,15362,2,38
14956313,8098,2,38
8932862,25082,4,38
9383450,10315,7,38
9169052,15802,3,38
1065844,37050,4,38
41710789,39311,1,38
27470670,33613,4,38
36569511,11748,3,38
12581437,24159,7,38
36991716,9558,2,38
21390035,8465,3,38
21143162,28582,2,38
15556147,13935,5,38
1828127,22702,5,38
1208698,22076,4,38
576963,35496,7,38
21062781,25540,7,38
20194496,41753,2,38
13395610,3435,2,38
10930635,17787,1,38
4969543,49109,5,38
29712445,36519,2,38
11043372,58613,1,38
5902371,40563,1,38
3220031,25460,6,38
2346584,52279,4,38
1779372,5371,1,38
20384743,5957,6,38
11286864,7619,3,38
36982736,7534,2,38
666216,20601,3,38
34642155,17578,1,38
31590152,4599,7,38
15270420,3440,7,38
10466023,24235,1,38
909092,11476,3,38
43196907,60742,1,38
21166679,15992,1,38
17835302,51079,3,38
4162456,26003,8,38
2524608,10272,5,38
41531695,33123,1,38
13600988,9766,1,38
791618,16575,5,38
22487296,18689,3,38
20742637,14638,1,38
9474412,9545,2,38
36795086,11163,3,38
6361147,7925,3,38
108848,26807,5,38
2241055,8863,2,38
16382246,67141,2,38
14886143,24546,1,38
19897187,4861,4,38
48173980,6377,3,38
17494765,3671,1,38
28167987,82367,5,37
702337,20223,8,37
797771,52985,7,37
10551117,17130,10,37
8404956,35760,7,37
21855357,29707,8,37
801912,33337,7,37
43759921,64946,2,37
28517508,55259,4,37
43833081,25864,5,37
11975781,10113,7,37
5997029,92235,4,37
5452555,52232,4,37
3295386,33023,3,37
859192,11773,6,37
38235555,36021,5,37
1042596,34704,6,37
15248272,43572,4,37
12668027,67786,6,37
9450446,44074,6,37
28430904,64415,3,37
11195140,32082,10,37
32445953,25487,5,37
33668998,3123,4,37
4079795,64716,2,37
31373163,35039,10,37
18411560,15586,3,37
1547466,13190,6,37
13067615,34516,7,37
44527452,54931,7,37
36542169,67437,4,37
32237862,37021,5,37
17793364,86840,8,37
11066411,40015,6,37
839994,73071,8,37
223559,37195,5,37
10101602,29650,10,37
22613272,75622,4,37
35371043,68365,8,37
30218802,75691,7,37
37365357,63926,10,37
13902805,85663,7,37
13654688,23807,9,37
27606653,80073,5,37
21235855,64196,4,37
24204087,51189,8,37
7228924,32854,6,37
6884991,34509,4,37
2643953,40418,4,37
384228,34529,4,37
2265319,37319,5,37
36254452,26890,1,37
46929622,6931,7,37
3095434,49579,5,37
51956000,22608,3,37
32462881,84836,2,37
3490738,51790,10,37
6230444,95692,3,37
14023664,21148,2,37
10573485,24857,4,37
3167824,15836,4,37
2094658,52867,6,37
4113307,38023,6,37
2793789,52749,6,37
673174,40110,1,37
660961,56784,7,37
31953518,20613,2,37
11093021,62275,5,37
10506973,50955,2,37
9757299,11823,6,37
1192978,41491,7,37
44477489,27343,2,37
9559549,32752,4,37
21046717,26714,6,37
3070242,35457,3,37
41326387,50074,3,37
30483977,62371,3,37
27934822,19022,4,37
27732354,29177,4,37
5409450,11162,6,37
1346034,10399,1,37
901982,89169,6,37
20145902,50744,9,37
14874782,16945,5,37
34007308,48500,4,37
5754571,85486,5,37
48218065,34010,4,37
31324310,34079,4,37
30447083,38302,1,37
16430200,40637,5,37
3221956,29507,6,37
32675861,91997,5,37
31582750,30816,3,37
15321138,61648,1,37
6223285,22493,8,37
1271023,71325,6,37
44689546,48517,7,37
16670601,52945,1,37
11660605,49205,6,37
9045169,3145,2,37
8151300,19064,4,37
7449585,49754,10,37
6120902,49733,4,37
4492535,23845,4,37
35870760,54203,5,37
16561362,95335,6,37
6800894,55891,6,37
56859803,33109,5,37
26791908,17889,5,37
20805418,37919,3,37
16989946,25895,5,37
10154633,79813,5,37
33769860,59670,4,37
25580569,38909,2,37
1885324,24811,5,37
39667089,6680,2,37
10154568,26011,4,37
7370943,58859,1,37
5109507,12731,4,37
4138145,16246,5,37
3516007,65991,4,37
24127601,31720,2,37
8265583,28106,8,37
6761825,60983,4,37
6011115,64230,10,37
2460177,72503,7,37
41724445,93564,8,37
24659723,20960,3,37
19686533,27056,8,37
15328623,35258,4,37
5027400,41470,4,37
1845293,21686,4,37
36870953,44728,5,37
33679382,83249,4,37
29134635,37605,5,37
16237659,40830,7,37
14697442,38215,2,37
1613249,50937,6,37
28822756,23011,2,37
20176959,20449,6,37
18345825,33453,4,37
8181576,18734,4,37
6416424,17995,2,37
5434400,21428,5,37
3702465,37352,4,37
48446168,2496,4,37
45201514,60937,3,37
23527887,67571,3,37
19342111,36954,2,37
39297523,27830,2,37
16433338,32844,3,37
15328632,17120,9,37
8270981,26404,1,37
6786555,20412,5,37
1834556,20195,4,37
1559424,17805,3,37
35804961,5254,6,37
24872541,34487,2,37
21767900,35679,3,37
9040669,9104,6,37
5268017,8199,6,37
348392,43990,9,37
53485052,4574,9,37
39581893,78131,3,37
38341240,13934,4,37
25407550,37258,5,37
8079061,72671,4,37
6463918,10249,7,37
4286036,40381,1,37
3433559,33940,2,37
52861946,15784,3,37
29586487,30102,3,37
28097222,63239,2,37
9452536,3270,3,37
49579684,11392,4,37
38588815,4505,5,37
21485319,21108,2,37
17737300,51519,3,37
12632992,11947,3,37
45113245,30296,5,37
31848293,27226,3,37
22851316,21294,1,37
21181628,29789,2,37
10395975,38258,1,37
4438020,62982,6,37
24923505,12416,1,37
12192661,89587,2,37
6961099,11845,3,37
4693608,8568,3,37
2893471,26355,2,37
33097143,18218,1,37
23556153,59222,1,37
22741319,95668,2,37
20337664,27605,4,37
14536992,37027,3,37
12665994,64667,4,37
9422587,21461,4,37
4236910,69245,2,37
1020736,24531,10,37
434583,48690,5,37
336866,35208,4,37
26924904,22707,3,37
20365854,71790,4,37
3192747,19987,5,37
2916966,12415,8,37
38013778,35848,7,37
8598228,22554,7,37
7340019,28112,4,37
14730046,5066,4,37
5582410,17843,2,37
26273664,11727,4,37
20111242,65431,3,37
14710221,25101,1,37
11040177,48997,8,37
8850142,18988,3,37
3131217,45731,3,37
207234,88315,10,37
50568,11701,5,37
34412739,18259,3,37
1432126,35114,5,37
1363163,48100,3,37
34572177,19384,4,37
22566284,16848,2,37
19077381,15948,3,37
16993927,18569,1,37
15314189,23864,3,37
998938,24752,5,37
30484220,61925,4,37
25217510,22364,1,37
2676872,11660,6,37
32923952,14573,2,37
30345623,38472,4,37
17445280,29149,5,37
9501148,12765,9,37
1016384,15309,4,37
49600611,25038,3,37
11495783,38922,2,37
42943291,22179,1,37
2615153,7679,4,37
29149853,37152,5,37
28078092,27709,2,37
13925983,50780,1,37
13464152,75911,4,37
7300148,13692,8,37
457215,21230,4,37
27318290,32324,3,37
25336726,16844,3,37
14372613,23621,2,37
17436014,19693,3,37
10277397,36747,2,37
3247183,36274,7,37
2720396,26256,3,37
31684842,10371,1,37
16084623,24340,1,37
13013781,43683,2,37
16626789,16644,1,37
1640715,57876,3,37
5852968,24268,4,37
1454727,30459,4,37
6951792,21976,2,37
10322514,29699,4,37
42558133,30234,8,37
42127593,27010,3,37
25789055,17577,3,37
20290870,52379,7,37
18176178,25114,2,37
5122372,5517,5,37
25749621,19199,1,37
13642528,61739,1,37
2281222,10649,4,37
23301968,12233,2,37
20202418,11251,2,37
37534440,51200,6,37
1095663,10601,1,37
27241804,89448,6,37
7057019,15399,4,37
5661385,7002,9,37
41630728,4798,3,37
9064289,25626,5,37
172040,2613,7,37
28867840,26000,3,37
24752655,10050,1,37
3083235,62851,7,37
22312665,34456,1,37
4162578,9690,5,37
52805115,31740,5,37
8313558,14239,3,37
5400275,15054,5,37
6625782,9873,2,37
29550785,2612,3,37
15439055,20721,3,37
6246878,25123,4,37
37649060,25359,4,37
50755706,2609,4,37
12540290,24398,4,37
4351048,13051,4,37
22386580,13703,3,37
22962863,4009,1,37
7798623,16449,4,37
26454649,80075,4,36
10212445,40022,4,36
22394235,41189,3,36
1402048,86831,5,36
42605769,30335,4,36
18727347,29941,6,36
15715912,73476,7,36
26031160,31340,10,36
58272830,8728,9,36
2415865,41537,7,36
3909457,41507,4,36
22875270,22967,4,36
4188467,64181,8,36
3589311,16605,4,36
1084977,77059,4,36
24226001,66325,6,36
18669836,54075,4,36
14779486,46921,7,36
22697440,54800,3,36
16512592,69361,6,36
8115280,57492,10,36
5956638,60096,3,36
2406537,14429,4,36
7074051,49633,7,36
32480108,17079,6,36
31649390,59467,9,36
18936957,38592,7,36
17134942,41084,4,36
207981,48519,7,36
25577578,26032,2,36
4685217,57553,5,36
622744,33869,3,36
25244631,30272,3,36
19560498,69215,4,36
13588454,19963,8,36
3231543,36824,6,36
8447913,32378,6,36
524714,35462,6,36
37797709,76699,8,36
15375171,17239,5,36
2849645,14718,7,36
38445982,41339,4,36
34103119,22926,8,36
8725605,12675,5,36
8546245,68159,5,36
13352677,25757,4,36
12902621,68754,5,36
9047985,91714,9,36
10726486,62206,4,36
8359383,20104,3,36
6202726,65677,8,36
1310740,27638,5,36
5256397,9151,4,36
34571880,20043,7,36
39132742,48512,4,36
28715942,52627,7,36
13297406,68269,3,36
12960574,77082,2,36
24374620,74199,5,36
36351109,30717,4,36
9054820,48735,5,36
5619914,43574,7,36
4407539,54000,9,36
48706548,28397,2,36
856116,32402,4,36
563840,44196,4,36
44160666,20032,7,36
42641315,26409,5,36
4296138,51917,8,36
35120250,67189,5,36
33368261,93928,10,36
26133538,65286,5,36
11860476,81532,4,36
8856523,87143,5,36
4028889,33568,6,36
2768188,47131,3,36
1463074,51929,3,36
1001538,41204,4,36
34844711,53822,2,36
25119524,27237,5,36
10943088,43768,4,36
5871168,39970,5,36
5589532,7707,2,36
539066,12709,3,36
30356892,28714,2,36
26688936,83291,8,36
15921203,39746,6,36
14728376,15745,2,36
3365740,34866,9,36
2384436,20373,4,36
147713,45768,9,36
7709411,11703,2,36
12340047,32225,4,36
33650974,63060,3,36
28897010,12040,3,36
20039659,42564,4,36
15122312,56897,3,36
3103178,65089,3,36
1030270,15199,6,36
17118999,51650,5,36
15363138,32188,10,36
13156395,39154,5,36
2088569,40802,7,36
1592158,51958,6,36
16589208,28257,4,36
14442636,45238,4,36
1576340,12424,8,36
30927567,36514,4,36
7555689,79814,6,36
2102251,20762,7,36
41170726,36059,6,36
22443939,25543,3,36
14763722,39052,3,36
11354149,33174,2,36
8647024,29196,6,36
10040442,74482,2,36
25611140,8804,1,36
18439851,65823,4,36
11124940,67500,1,36
6707657,66108,4,36
879732,34010,3,36
21049920,48560,2,36
20303252,41325,4,36
35817597,13439,1,36
29347987,27613,3,36
21263020,66511,5,36
12709062,62328,4,36
43134753,43040,3,36
12021730,22003,3,36
9565426,82187,9,36
7180212,10266,2,36
6488928,38270,3,36
5408276,38533,9,36
4710247,4241,2,36
28428307,29060,5,36
26394748,41916,5,36
25205264,53324,5,36
19568950,40236,3,36
14421897,8271,3,36
5463992,16182,3,36
2031111,50146,10,36
1301316,6998,6,36
33508060,12296,6,36
31997859,48867,10,36
26432411,25519,1,36
34066804,30220,2,36
30329726,28442,4,36
22180993,36498,3,36
13994594,52297,2,36
4807479,15718,1,36
43915482,21655,3,36
4978567,16254,5,36
25493625,75619,3,36
18052217,41833,5,36
11140787,95792,1,36
9647586,32166,4,36
7293777,5049,5,36
4702249,57571,5,36
3948356,15960,5,36
3535676,14893,3,36
27488080,61953,4,36
25125168,39972,1,36
4899885,24860,3,36
4215472,34053,4,36
418497,34879,7,36
46540664,22626,1,36
5544611,20514,1,36
32204631,78694,1,36
30601479,3265,3,36
18870603,55976,3,36
9540154,30551,4,36
8130823,25723,5,36
2133031,63910,8,36
1117958,83899,8,36
19894365,60543,5,36
7271082,32204,7,36
127055,40639,7,36
39187886,14873,1,36
33282119,37400,5,36
31361721,14771,2,36
15102052,94279,5,36
51700960,20274,4,36
42983569,23827,4,36
39767718,13192,2,36
36898917,2786,3,36
30212447,67684,2,36
28492103,24941,2,36
22773432,48442,7,36
17628613,92496,5,36
13358939,23730,1,36
7726852,13323,3,36
7171140,28144,6,36
31159157,41557,3,36
9200727,24195,2,36
7371244,7815,4,36
4716330,24001,9,36
2697640,4951,3,36
1564696,10158,2,36
54760478,2555,6,36
40163106,32483,4,36
37161275,12616,1,36
24041436,54698,1,36
23385003,25923,1,36
12569730,11252,3,36
9787853,21466,2,36
6966772,18615,5,36
6915191,30927,7,36
26454624,20888,2,36
24617356,21858,1,36
23664877,26796,1,36
23302018,16982,3,36
14317243,32748,2,36
10572624,37603,4,36
5031711,31892,1,36
2947211,12653,8,36
30698004,33984,7,36
27894393,29671,7,36
18195322,77766,6,36
17958485,25783,3,36
10251391,27272,2,36
6655724,7905,3,36
4761041,24108,4,36
26724002,60997,1,36
24767355,18862,1,36
11055303,44066,5,36
3104781,40226,2,36
18671528,15421,1,36
1465662,14333,4,36
29294957,24568,3,36
23543909,23138,2,36
23508351,44407,1,36
20987390,10790,2,36
6435793,48650,2,36
1088431,10133,1,36
692040,17932,6,36
40216311,41010,4,36
39827804,22817,3,36
17438906,48119,2,36
13649664,22222,3,36
12477823,63810,3,36
8916302,26374,3,36
1217251,29369,4,36
1085694,21149,1,36
384471,43166,9,36
39674713,18513,2,36
13418405,13833,2,36
8376335,27503,2,36
38022323,25408,2,36
32160439,11165,3,36
8649105,18639,1,36
34540567,36827,1,36
16362744,4616,1,36
2330344,17327,6,36
41190852,14015,4,36
18952587,17739,2,36
6688223,20755,4,36
1603688,36479,4,36
20132070,46955,1,36
17627556,47504,3,36
16683518,10010,2,36
10349781,43053,4,36
390409,9032,5,36
9075349,41324,1,36
2891493,32596,8,36
11483863,29540,4,36
271625,27128,5,36
4657764,14296,1,36
20841167,43393,2,36
2973900,17133,1,36
27465533,25675,5,36
20670732,10224,1,36
31709792,31153,1,36
3842237,25518,4,36
34728734,19162,2,36
31324739,6692,2,36
25827160,20684,3,36
16551334,25756,5,36
26808681,19891,3,36
5839286,14256,2,36
4201846,10044,6,36
31548680,16212,1,36
36517137,30623,2,36
3048012,20423,4,36
444475,15073,5,36
7590557,8259,5,36
55654142,3483,4,36
51666784,18788,2,36
33391840,16992,4,36
31599940,5536,2,36
1259219,34972,5,35
745743,18206,6,35
1892324,3614,8,35
18090672,41200,6,35
16393242,21213,3,35
1178335,71770,8,35
19732006,65937,4,35
16149613,36302,7,35
1715198,82587,4,35
21033720,33873,3,35
12021754,74182,3,35
41487473,48371,3,35
38056,85787,9,35
7807541,20285,5,35
1623849,58830,9,35
33866695,58090,7,35
323689,11417,5,35
16419670,39009,5,35
27269574,23082,1,35
26713231,22854,9,35
23280629,44734,4,35
21271581,32234,7,35
2490162,56220,5,35
1429814,20392,3,35
25534214,41261,4,35
13284858,44420,6,35
1312331,37847,5,35
5082190,34652,5,35
2861770,45364,3,35
1047318,29276,7,35
1691179,21702,4,35
18580461,35324,2,35
17170752,53451,3,35
17118320,23278,4,35
4040620,47143,6,35
3673337,19380,3,35
3950687,48151,2,35
2745008,15676,5,35
1747266,22420,2,35
1412787,32176,8,35
9685946,92302,8,35
6810977,3047,4,35
4996852,51471,4,35
17149561,49147,2,35
4287941,54878,7,35
2055784,39168,8,35
1310495,24890,6,35
26659142,80264,5,35
17742789,91546,5,35
13454164,19032,3,35
23267409,26658,5,35
2053021,22577,5,35
860140,29534,2,35
27900451,27653,3,35
14581358,51103,3,35
38592324,59374,9,35
20256909,35637,3,35
9845681,17875,2,35
8609597,70124,2,35
30991541,41695,2,35
38722105,20189,7,35
7876272,94143,3,35
53729909,8843,2,35
14745199,48875,4,35
24174394,74768,10,35
17751163,14617,5,35
12043913,87778,3,35
9101497,72683,3,35
7774003,39000,4,35
5927149,63270,6,35
2338531,38646,3,35
14011160,48408,3,35
8813265,20468,5,35
3395863,46755,3,35
41889974,59832,3,35
37132899,68582,1,35
45595037,4275,8,35
42237072,32288,5,35
38066873,30284,2,35
22441803,82482,1,35
19942653,21582,2,35
13157961,49287,3,35
36107820,33868,4,35
33743978,62966,3,35
27743917,2428,2,35
14973852,56962,6,35
6260089,6434,4,35
5918582,48661,3,35
1319385,48810,5,35
27592456,46756,4,35
5935447,13096,2,35
56229,38269,8,35
43264773,52948,8,35
18773662,63335,2,35
4485610,39696,6,35
2953250,20767,2,35
2406567,25427,3,35
410221,15530,5,35
3539120,13665,6,35
37723236,32286,8,35
34902378,37490,4,35
29704139,21182,3,35
17216153,38268,2,35
7088173,20504,3,35
4325416,60981,1,35
45117272,33110,3,35
13216520,13805,4,35
10625096,80179,2,35
6104535,42771,7,35
3648564,33019,2,35
141487,17955,6,35
31796910,2531,4,35
30818694,13723,4,35
29458548,58280,6,35
13031989,50762,4,35
5910104,39061,2,35
5160077,40906,5,35
1242239,7614,2,35
24872745,26551,3,35
1538832,5052,3,35
30925079,64189,4,35
16037494,23733,2,35
12646670,12116,2,35
12384460,18350,5,35
11364533,14830,5,35
11301387,16491,1,35
3339399,20473,5,35
39409866,85368,5,35
18263844,25107,2,35
16405601,60574,1,35
13163990,39006,4,35
4923617,12357,7,35
750298,63683,5,35
46045750,49360,2,35
32075135,14131,2,35
18249459,35683,1,35
18169099,68095,6,35
3471461,33946,4,35
3105249,22213,1,35
227928,58819,6,35
44780736,17642,7,35
42228895,20477,6,35
31111032,24624,2,35
27012151,28280,3,35
5750664,38549,3,35
3416401,59468,4,35
2243002,44716,3,35
1651154,5540,9,35
469243,35532,4,35
35497069,12054,2,35
14845196,15539,4,35
11287207,23111,7,35
7670280,64440,4,35
3047542,60631,4,35
1320731,39700,5,35
44708262,17258,4,35
34972142,48223,1,35
18006161,54590,3,35
34160968,17323,2,35
29241836,83179,2,35
10360229,6126,4,35
4523505,19863,5,35
43968006,17604,3,35
16065482,11758,4,35
14533458,44821,3,35
12448592,74565,5,35
8420108,15299,5,35
41494942,66084,2,35
36998260,35386,4,35
35042255,25914,2,35
34818723,31393,6,35
18504967,83822,2,35
1185634,29343,9,35
881792,12222,2,35
25259947,75927,2,35
8500700,44265,5,35
3338283,33266,5,35
2436302,6180,3,35
24622170,10227,7,35
5117065,31981,9,35
4613465,52123,7,35
2864366,56920,2,35
32192163,33537,9,35
15039528,23335,1,35
5594933,10649,1,35
52252054,3581,7,35
42193712,22534,1,35
40880259,33599,6,35
15053790,78291,2,35
8317022,21417,7,35
36804181,12728,3,35
29270818,9596,2,35
14568647,48090,3,35
9978880,12882,1,35
8196254,43389,3,35
4754383,28907,7,35
3951660,23698,2,35
3545230,40600,9,35
1555234,83726,5,35
452610,14895,8,35
57507832,50593,5,35
37213388,54490,9,35
18972932,4973,3,35
12334316,9437,3,35
12319796,41462,4,35
33750326,63747,3,35
25823608,28525,3,35
21274898,27586,1,35
17868743,33144,1,35
2853723,39641,9,35
41405632,58661,1,35
38935541,12874,2,35
20419228,22639,2,35
11449232,38481,7,35
9812344,64987,4,35
41340341,22987,1,35
35748239,26930,4,35
20818155,46536,2,35
20354423,31489,4,35
19918177,57920,4,35
11502113,32430,1,35
6645895,37420,2,35
5208252,11235,3,35
4771464,6419,2,35
2682144,13562,6,35
40272161,3082,2,35
28231738,16308,2,35
25099626,61714,2,35
11820338,23277,1,35
4384796,9537,5,35
3482081,60670,2,35
37010212,8175,1,35
32538758,53658,2,35
25626109,13728,6,35
15374597,80586,5,35
9469932,19491,6,35
7341557,21651,2,35
5907937,16282,1,35
51505826,2501,3,35
23435270,12769,1,35
6288016,55350,1,35
3787237,70587,10,35
2374427,19010,5,35
29347790,22906,1,35
26752464,25742,7,35
26126853,12492,4,35
23824687,12759,2,35
10314800,29884,8,35
6047670,4880,1,35
2638478,15413,7,35
29702424,34349,1,35
15001237,37107,3,35
5946499,26222,4,35
513788,20042,3,35
766,3155,6,35
32252122,30365,4,35
15327776,11125,4,35
10678843,14496,4,35
7131027,3221,4,35
3622850,15500,4,35
347811,17237,2,35
34052115,55603,1,35
33889310,33469,3,35
26255671,18990,2,35
24802244,24421,2,35
10176037,27099,7,35
45704226,45204,1,35
44282268,6194,2,35
39359245,27706,2,35
33748552,16260,4,35
27957373,18212,2,35
14920384,59789,2,35
7731324,9546,2,35
7367509,24292,3,35
410163,12662,3,35
38877058,60083,5,35
15863066,55191,4,35
12919278,11768,5,35
8747740,18266,3,35
25651990,81710,5,35
16373510,19990,4,35
10788378,26190,1,35
8498823,7134,6,35
1917607,17358,8,35
874521,35383,2,35
18158381,18815,2,35
4963691,45316,4,35
17818783,17427,3,35
13019653,67052,4,35
974071,32227,4,35
26899310,16843,6,35
9577012,22291,8,35
26700598,45792,2,35
26342769,6671,1,35
8202228,27322,9,35
2188646,42818,4,35
33838433,23859,3,35
6351805,4693,3,35
3696606,21715,2,35
2087216,8521,3,35
1264447,35033,4,35
43713445,53242,7,35
4372229,9148,6,35
21233089,26129,2,35
9006993,4275,6,35
2276000,23794,7,35
2112298,14403,5,35
25455978,23026,3,35
7020966,9204,8,35
670398,17777,7,35
31057197,19838,1,35
9178751,7950,6,35
26503509,4305,1,35
23244418,51572,3,35
34726515,17889,2,35
2904274,28927,4,35
51753988,34484,3,35
40302006,24864,5,35
12971443,8496,3,35
23630277,4021,3,35
12461603,9350,2,35
38992194,9089,2,35
15639265,3838,2,35
14789668,41911,2,35
10952507,13688,1,35
33814615,5999,5,35
27343452,22580,10,35
26804421,9203,2,35
25610592,19063,4,35
2282924,17574,6,35
10456279,20987,1,35
1314174,4419,1,35
45465016,2673,2,35
30948282,3918,6,34
6821156,39110,10,34
263457,22808,8,34
11365619,27017,7,34
3021641,39957,7,34
6076690,13816,7,34
6990099,79667,8,34
27779677,41505,3,34
32344533,34868,4,34
6914687,53602,7,34
8930370,42300,9,34
11023411,73893,4,34
3300944,13498,3,34
35719560,2873,7,34
24761998,85539,7,34
3718513,31677,7,34
6290162,33950,3,34
257730,34375,10,34
24467972,51634,7,34
24183101,54646,3,34
953561,27288,7,34
11871221,75514,3,34
10845738,61950,4,34
11369734,43252,9,34
46580253,18525,7,34
45256038,28906,4,34
15271907,37742,3,34
14923465,27563,7,34
8287883,48222,5,34
4111412,51376,4,34
772922,49833,7,34
1396564,5004,10,34
33788913,62708,8,34
792721,50283,5,34
42214414,22253,2,34
11788472,28133,9,34
7331351,34605,9,34
1559125,27780,3,34
26535563,24964,4,34
2416486,50989,4,34
7719466,59533,9,34
12883376,41498,4,34
11725115,42899,6,34
7082345,37318,2,34
46251411,29902,4,34
6570075,34572,2,34
453576,41825,10,34
7143235,29068,2,34
2598145,37066,6,34
2521189,12872,4,34
2009402,4242,7,34
14595922,24256,2,34
6389580,29343,8,34
4237898,43821,5,34
604240,37689,5,34
3258573,29958,5,34
1702043,12615,4,34
1545479,20665,4,34
13499824,18648,5,34
8097161,39427,5,34
1611561,34777,5,34
41940663,36367,4,34
41793931,69308,4,34
31058504,32221,7,34
19070615,52126,2,34
14095971,18671,4,34
6844998,25455,4,34
3931627,22277,5,34
2047814,32896,9,34
37559470,11548,1,34
31948742,22903,5,34
19846332,64238,3,34
17599850,6975,5,34
15637336,18362,6,34
2878490,20686,8,34
9642087,14631,6,34
1087135,20504,2,34
13363628,18805,4,34
8753835,39216,3,34
20167194,43033,7,34
11399384,22385,6,34
9393425,44382,4,34
5543651,15475,3,34
17586987,33425,2,34
13772884,62828,6,34
3898363,43020,3,34
37849322,17419,4,34
7534622,58179,5,34
26851034,76811,3,34
19197715,38640,3,34
214777,54741,5,34
